iso,languoid,affiliation,latitude,longitude,macro_area,country
NOCODE_Southern-Inland-Yuin,Southern Inland Yuin,"Pama-Nyungan, Southeastern Pama-Nyungan, New South Wales Pama-Nyungan, Yuin-Kuri, Yuin",-36.30008261,148.7238073,Australia,Australia
dhu,Dhurga,"Pama-Nyungan, Southeastern Pama-Nyungan, New South Wales Pama-Nyungan, Yuin-Kuri, Yuin, Northern Costal Yuin",-35.41204,150.13383,Australia,Australia 
tbh,Thurawal,"Pama-Nyungan, Southeastern Pama-Nyungan, New South Wales Pama-Nyungan, Yuin-Kuri, Yuin, Northern Costal Yuin",-35.28532,147.47512,Australia,Australia
kgs,Kumbainggar,"Pama-Nyungan, Southeastern Pama-Nyungan, North Coast Pama-Nyungan, Gumbaynggiric",-29.81891,152.91311,Australia,Australia
xya,Yaygir,"Pama-Nyungan, Southeastern Pama-Nyungan, North Coast Pama-Nyungan, Gumbaynggiric",NA,NA,Australia,Australia
gnr,Gureng Gureng,"Pama-Nyungan, Southeastern Pama-Nyungan, North Coast Pama-Nyungan, Waka-Kabic, Eastern Waka-Kabic",-25.3893,151.17468,Australia,Australia
NOCODE_Kabikabi,Kabikabi,"Pama-Nyungan, Southeastern Pama-Nyungan, North Coast Pama-Nyungan, Waka-Kabic, Eastern Waka-Kabic",-25.44486229,153.1539929,Australia,Australia
wkw,Wakawaka,"Pama-Nyungan, Southeastern Pama-Nyungan, North Coast Pama-Nyungan, Waka-Kabic, Western Waka-Kabic",-26.24803,151.868,Australia,Australia
wlu,Wuliwuli,"Pama-Nyungan, Southeastern Pama-Nyungan, North Coast Pama-Nyungan, Waka-Kabic, Western Waka-Kabic",-24.415,149.843,Australia,Australia
xyy,Yorta Yorta,"Pama-Nyungan, Southeastern Pama-Nyungan, Victorian Pama-Nyungan, Eastern Victoria",-35.9,145.01,Australia,Australia
NOCODE_Dhudhuroa,Dhudhuroa,"Pama-Nyungan, Southeastern Pama-Nyungan, Victorian Pama-Nyungan, Eastern Victoria, Dhudhuroa-Pallanganmiddang",-36.95881441,147.0450379,Australia,Australia
NOCODE_Pallanganmiddang,Pallanganmiddang,"Pama-Nyungan, Southeastern Pama-Nyungan, Victorian Pama-Nyungan, Eastern Victoria, Dhudhuroa-Pallanganmiddang",-35.03278179,149.3371079,Australia,Australia
NOCODE_Colac,Colac,"Pama-Nyungan, Southeastern Pama-Nyungan, Victorian Pama-Nyungan, Kulin-Bunganditj, Kulin",-38.471266,143.422444,Australia,Australia
NOCODE_Wathawurrung,Wathawurrung,"Pama-Nyungan, Southeastern Pama-Nyungan, Victorian Pama-Nyungan, Kulin-Bunganditj, Kulin, Nuclear Kulin",-37.68777565,144.1013148,Australia,Australia
NOCODE_Western-Victoria,Western Victoria,"Pama-Nyungan, Southeastern Pama-Nyungan, Victorian Pama-Nyungan, Kulin-Bunganditj, Kulin, Nuclear Kulin",-34.13829932,143.6694397,Australia,Australia
NOCODE_Woiwurrung,Woiwurrung,"Pama-Nyungan, Southeastern Pama-Nyungan, Victorian Pama-Nyungan, Kulin-Bunganditj, Kulin, Nuclear Kulin",-37.64264501,145.5879962,Australia,Australia 
NOCODE_Bunganditj,Bunganditj,"Pama-Nyungan, Southeastern Pama-Nyungan, Victorian Pama-Nyungan, Kulin-Bunganditj, Warrnambool-Bunganditj",NA,NA,Australia,Australia
NOCODE_Warrnambool,Warrnambool,"Pama-Nyungan, Southeastern Pama-Nyungan, Victorian Pama-Nyungan, Kulin-Bunganditj, Warrnambool-Bunganditj",-38.345,142.4608,Australia,Australia
NOCODE_Lower-Riverland,Lower Riverland,"Pama-Nyungan, Southeastern Pama-Nyungan, Victorian Pama-Nyungan, Lower Murray",NA,NA,Australia,Australia
NOCODE_Upper-Riverland,Upper Riverland,"Pama-Nyungan, Southeastern Pama-Nyungan, Victorian Pama-Nyungan, Lower Murray",NA,NA,Australia,Australia
nay,Narrinyeri,"Pama-Nyungan, Southeastern Pama-Nyungan, Victorian Pama-Nyungan, Lower Murray, Yaraldi-Keramin-Yitha",-36.23007,140.15755,Australia,Australia
NOCODE_Lower-Darling-Lower-Lachlan,Lower Darling-Lower Lachlan,"Pama-Nyungan, Southeastern Pama-Nyungan, Victorian Pama-Nyungan, Lower Murray, Yaraldi-Keramin-Yitha",-33.9470874,141.5854211,Australia,Australia
NOCODE_Northern-Sunraysia,Northern Sunraysia,"Pama-Nyungan, Southeastern Pama-Nyungan, Victorian Pama-Nyungan, Lower Murray, Yaraldi-Keramin-Yitha",-34.697425,139.669871,Australia,Australia
kld,Gamilaraay,"Pama-Nyungan, Southeastern Pama-Nyungan, Wiradhuric",-29.90374,149.54301,Australia,Australia
wrh,Wiradhuri,"Pama-Nyungan, Southeastern Pama-Nyungan, Wiradhuric",-34.07423,145.99414,Australia,Australia
wyb,Wangaaybuwan-Ngiyambaa,"Pama-Nyungan, Southeastern Pama-Nyungan, Wiradhuric",-30.64808,146.17959,Australia,Australia
wrw,'Roth's Gugu Warra',"Pama-Nyungan, Unclassified Pama-Nyungan",-12.713,142.569,Australia,Australia
drl,Paakantyi,"Pama-Nyungan, Yarli-Baagandji",-32.70212,142.69519,Australia,Australia 
NOCODE_Yarli,Yarli,"Pama-Nyungan, Yarli-Baagandji",-29.49049805,140.9591946,Australia,Australia
kky,Guugu Yimidhirr,"Pama-Nyungan, Yimidhirr-Yalanji-Yidinic",-14.9424,144.83085,Australia,Australia
djf,Djangun,"Pama-Nyungan, Yimidhirr-Yalanji-Yidinic, Yalandyic",-16.91051,144.93245,Australia,Australia
gvn,Kuku-Yalanji,"Pama-Nyungan, Yimidhirr-Yalanji-Yidinic, Yalandyic",-16.00359,145.18837,Australia,Australia
vmu,Muluridyi,"Pama-Nyungan, Yimidhirr-Yalanji-Yidinic, Yalandyic",-17.06013,145.329,Australia,Australia
dyy,Dyaabugay,"Pama-Nyungan, Yimidhirr-Yalanji-Yidinic, Yidinic",-16.59598,145.38835,Australia,Australia
yii,Yidiny,"Pama-Nyungan, Yimidhirr-Yalanji-Yidinic, Yidinic",-17.13318,145.87621,Australia,Australia
jay,Yan-nhangu,"Pama-Nyungan, Yuulngu",-12.08531,134.87665,Australia,Australia
rit,Ritarungo,"Pama-Nyungan, Yuulngu, Southern Yolngu",-13.45592,135.25857,Australia,Australia
dax,Dayi,"Pama-Nyungan, Yuulngu, Southern Yolngu, Southern-Eastern Yolngu",-13.18057,136.21967,Australia,Australia
dhg,Dhangu,"Pama-Nyungan, Yuulngu, Southern Yolngu, Southern-Eastern Yolngu",-11.94927,135.75214,Australia,Australia 
djr,Djambarrpuyngu,"Pama-Nyungan, Yuulngu, Southern Yolngu, Southern-Eastern Yolngu, Dhuwal-Dhuwala, Eastern Dhuwal-Dhuwala",-12.02098,135.59014,Australia,Australia
guf,Gupapuyngu,"Pama-Nyungan, Yuulngu, Southern Yolngu, Southern-Eastern Yolngu, Dhuwal-Dhuwala, Eastern Dhuwal-Dhuwala",-12.2868,135.33703,Australia,Australia
duj,Dhuwal,"Pama-Nyungan, Yuulngu, Southern Yolngu, Southern-Eastern Yolngu, Dhuwal-Dhuwala, Western Dhuwal-Dhuwala",-12.78254,136.00811,Australia,Australia
gnn,Gumatj,"Pama-Nyungan, Yuulngu, Southern Yolngu, Southern-Eastern Yolngu, Dhuwal-Dhuwala, Western Dhuwal-Dhuwala",-12.25254,136.83042,Australia,Australia
djb,Djinba,"Pama-Nyungan, Yuulngu, Western-Inland Yolngu",-12.93004,134.96743,Australia,Australia
dji,Djinang,"Pama-Nyungan, Yuulngu, Western-Inland Yolngu",-12.46201,134.82031,Australia,Australia
paz,Pankararu,Pankararu,-8.99999,-37.01665,South America,Brazil
cbr,Cashibo-Cacataibo,"Pano-Tacanan, Panoan, Mainline Pano",-8.70232,-75.42062,South America,Peru
ktx,Kaxarari,"Pano-Tacanan, Panoan, Mainline Pano",-9.47288,-66.33286,South America,Brazil
NOCODE_Cashinawa-Tarauaca-River,Cashinawa of the Tarauaca river,"Pano-Tacanan, Panoan, Mainline Pano, Pano Nawa",-7.5,-70.25,South America,Brazil
NOCODE_Remo-Blanco-River,Remo of the Blanco river,"Pano-Tacanan, Panoan, Mainline Pano, Pano Nawa",-6.137278,-73.544312,South America,Peru
tux,Tuxinawa,"Pano-Tacanan, Panoan, Mainline Pano, Pano Nawa",-9.74999,-69.01666,South America,Brazil
cao,Chacobo,"Pano-Tacanan, Panoan, Mainline Pano, Pano Nawa, Bolivian Nawa",-12.13298,-66.71641,South America,Bolivia
NOCODE_Karipuna,Karipuna,"Pano-Tacanan, Panoan, Mainline Pano, Pano Nawa, Bolivian Nawa",-10,-65.5,South America,Brazil
pcp,Pacahuara,"Pano-Tacanan, Panoan, Mainline Pano, Pano Nawa, Bolivian Nawa",-11.99684,-65.55679,South America,Bolivia
NOCODE_Chiriva,Chiriva,"Pano-Tacanan, Panoan, Mainline Pano, Pano Nawa, Bolivian Nawa, Unclassified Bolivian Nawa",-13.5,-66.3,South America,Bolivia
pno,Panobo,"Pano-Tacanan, Panoan, Mainline Pano, Pano Nawa, Chama subgroup",-7.16666,-74.99999,South America,Peru
sni,Sensi,"Pano-Tacanan, Panoan, Mainline Pano, Pano Nawa, Chama subgroup",-7.24999,-74.91665,South America,Peru
kaq,Capanahua,"Pano-Tacanan, Panoan, Mainline Pano, Pano Nawa, Chama subgroup, Shipibo-Konibo-Kapanawa",-6.63254,-74.38135,South America,Peru
shp,Shipibo-Conibo,"Pano-Tacanan, Panoan, Mainline Pano, Pano Nawa, Chama subgroup, Shipibo-Konibo-Kapanawa",-7.17105,-74.82192,South America,Peru
amc,Amahuaca,"Pano-Tacanan, Panoan, Mainline Pano, Pano Nawa, Headwaters Pano",-10.20116,-72.320825,South America,"Brazil, Peru"
cbs,Cashinahua,"Pano-Tacanan, Panoan, Mainline Pano, Pano Nawa, Headwaters Pano",-9.720265,-71.1733,South America,"Brazil, Peru"
rem,Remo of the Moa river,"Pano-Tacanan, Panoan, Mainline Pano, Pano Nawa, Headwaters Pano",-7.33333,-74.08332,South America,Peru
mcd,Sharanahua,"Pano-Tacanan, Panoan, Mainline Pano, Pano Nawa, Headwaters Pano, Yaminawa Complex",-9.8626,-71.123155,South America,"Brazil, Peru"
mts,Yora,"Pano-Tacanan, Panoan, Mainline Pano, Pano Nawa, Headwaters Pano, Yaminawa Complex",-11.37039,-72.04089,South America,Peru
swo,Shanenawa,"Pano-Tacanan, Panoan, Mainline Pano, Pano Nawa, Headwaters Pano, Yaminawa Complex",-8.009188,-73.326416,South America,Brazil
yaa,Yaminahua,"Pano-Tacanan, Panoan, Mainline Pano, Pano Nawa, Headwaters Pano, Yaminawa Complex",-9.8845966667,-71.5964333333,South America,"Brazil, Bolivia, Peru"
ywn,Yawanawa,"Pano-Tacanan, Panoan, Mainline Pano, Pano Nawa, Headwaters Pano, Yaminawa Complex",-8.87563,-71.81991,South America,Brazil
atc,Atsahuaca,"Pano-Tacanan, Panoan, Mainline Pano, Pano Nawa, Madre de Dios Pano",-14.16665,-69.49999,South America,Peru 
NOCODE_Arazaire,Arazaire,"Pano-Tacanan, Panoan, Mainline Pano, Pano Nawa, Madre de Dios Pano",-13.25,-70.8,South America,Peru 
knt,Panoan Katukina,"Pano-Tacanan, Panoan, Mainline Pano, Pano Nawa, Marubo Subgroup",-7.97456,-71.56151,South America,Brazil
mzr,Marubo,"Pano-Tacanan, Panoan, Mainline Pano, Pano Nawa, Marubo Subgroup",-6.60703,-72.40271,South America,Brazil
isc,Isconahua,"Pano-Tacanan, Panoan, Mainline Pano, Pano Nawa, Poyanawa Subgroup",-7.75236,-74.51927,South America,Peru
NOCODE_Nawa,Nawa,"Pano-Tacanan, Panoan, Mainline Pano, Pano Nawa, Poyanawa Subgroup",-7.68,-72,South America,Brazil
NOCODE_Remo-Jaquirana,Remo of the Jaquirana river,"Pano-Tacanan, Panoan, Mainline Pano, Pano Nawa, Poyanawa Subgroup",-6.679339,-73.235779,South America,Brazil
nuc,Nukuini,"Pano-Tacanan, Panoan, Mainline Pano, Pano Nawa, Poyanawa Subgroup",-7.339,-73.50436,South America,Brazil
pyn,Poyanawa,"Pano-Tacanan, Panoan, Mainline Pano, Pano Nawa, Poyanawa Subgroup",-7.46909,-73.07577,South America,Brazil
NOCODE_Mayoruna-Tabatinga,Mayoruna-Tabatinga,"Pano-Tacanan, Panoan, Mayoruna Branch",-4.289992,-69.873963,South America,Brazil
mpq,Matis,"Pano-Tacanan, Panoan, Mayoruna Branch, Mayo Group, Matis subgroup",-4.3553,-70.20791,South America,Brazil
NOCODE_Mayoruna-Amazon,Mayoruna-Amazon,"Pano-Tacanan, Panoan, Mayoruna Branch, Mayo Group, Matis subgroup",-4.322858,-70.280457,South America,Brazil
NOCODE_Mayoruna-Jandiatuba,Mayoruna-Jandiatuba,"Pano-Tacanan, Panoan, Mayoruna Branch, Mayo Group, Matis subgroup",-4.979863,-70.038757,South America,Brazil
mcf,Matses,"Pano-Tacanan, Panoan, Mayoruna Branch, Mayo Group, Matses subgroup",-5.739145,-72.628105,South America,"Brazil, Peru"
NOCODE_Demushbo,Demushbo,"Pano-Tacanan, Panoan, Mayoruna Branch, Mayo Group, Matses subgroup",-4.837565,-70.873718,South America,Brazil
xor,Korubo,"Pano-Tacanan, Panoan, Mayoruna Branch, Mayo Group, Matses subgroup",-5.3655,-70.50942,South America,Brazil
xpk,Kulina Pano,"Pano-Tacanan, Panoan, Mayoruna Branch, Mayo Group, Matses subgroup",-6.177147,-72.043762,South America,Brazil
cav,Cavinena,"Pano-Tacanan, Tacanan",-13.35441,-66.62773,South America,Bolivia
ese,Ese Ejja,"Pano-Tacanan, Tacanan, Takanik-Chamik",-11.72683,-67.51496,South America,"Bolivia, Peru"
aro,Araona,"Pano-Tacanan, Tacanan, Takanik-Chamik, Araona-Toromono",-12.42423,-67.72934,South America,Bolivia
tno,Toromono,"Pano-Tacanan, Tacanan, Takanik-Chamik, Araona-Toromono",-13.30281,-67.39312,South America,Bolivia
rey,Reyesano,"Pano-Tacanan, Tacanan, Takanik-Chamik, Takanik",-14.83332,-67.08332,South America,Bolivia
tna,Tacana,"Pano-Tacanan, Tacanan, Takanik-Chamik, Takanik",-13.39249,-68.04056,South America,Bolivia
NOCODE_Mabenaro,Mabenaro,"Pano-Tacanan, Tacanan, Unclassified Tacanan",-11.543809,-68.277741,South America,Peru
ppe,Papi,Papi,-4.4725,142.01084,Papua,Papua New Guinea
enr,Emumu,"Pauwasi, Eastern Pauwasi",-3.74242,140.90347,Papua,Indonesia (Papua)
wfg,Yafi,"Pauwasi, Eastern Pauwasi",-3.39765,140.89701,Papua,Indonesia (Papua)
yuj,Karkar-Yuri,"Pauwasi, Eastern Pauwasi",-3.74954,141.09822,Papua,Papua New Guinea
dmu,Dubu,"Pauwasi, Western Pauwasi",-3.62591,140.76837,Papua,Indonesia (Papua)
ttn,Towei,"Pauwasi, Western Pauwasi",-3.87428,140.80325,Papua,Indonesia (Papua)
pwa,Pawaia,Pawaia,-6.88021,145.08142,Papua,Papua New Guinea
NOCODE_Payagua,Payagua,Payagua,-25.694998,-57.857666,South America,Paraguay
yad,Yagua,Peba-Yagua,-3.42913,-72.21864,South America,"Peru, Colombia"
NOCODE_Peba,Peba,"Peba-Yagua, Peba-Yameo",-3.5,-72,South America,Peru
yme,Yameo,"Peba-Yagua, Peba-Yameo",-4.16666,-73.66666,South America,Peru
pnn,Pinai-Hagahai,Piawi,-5.12624,144.13744,Papua,Papua New Guinea
tmd,Haruai,Piawi,-5.09522,144.3375,Papua,Papua New Guinea
NOCODE_Early-East-African-Pidgin-Arabic,Early East African Pidgin Arabic,"Pidgin, Arabic based pidgin",NA,NA,Africa,Uganda
NOCODE_Jordanian-Bengali-Pidgin-Arabic,Jordanian Bengali Pidgin Arabic,"Pidgin, Arabic based pidgin",NA,NA,Eurasia,Jordan
NOCODE_Pidgin-Gulf-Arabic,Pidgin Gulf Arabic,"Pidgin, Arabic based pidgin",NA,NA,Eurasia,Saudi Arabia
NOCODE_Pidgin-Madam,Pidgin Madam,"Pidgin, Arabic based pidgin",NA,NA,Eurasia,Lebanon
NOCODE_Romanian-Pidgin-Arabic,Romanian Pidgin Arabic,"Pidgin, Arabic based pidgin",NA,NA,Eurasia,Iraq
NOCODE_Turku,Turku,"Pidgin, Arabic based pidgin",NA,NA,Africa,Chad
nef,Nefamese,"Pidgin, Assamese based pidgin",27.688,96.349,Eurasia,India
NOCODE_Basque-Amerindian-Pidgin,Basque-Amerindian Pidgin,"Pidgin, Basque based pidgin",NA,NA,Papua,Canada
NOCODE_Pidgin-Chinook-Jargon,Pidgin Chinook Jargon,"Pidgin, Chinook based",NA,NA,North America,"Canada, United States"
mod,Mobilian,"Pidgin, Choctaw based",30.47,-91.75,North America,United States
dep,Pidgin Delaware,"Pidgin, Delware based",38.569,-75.463,North America,United States
NOCODE_Hottentot-Dutch,Hottentot Dutch,"Pidgin, Dutch based",NA,NA,Africa,South Africa
NOCODE_Duvle-Wano-Pidgin,Duvle-Wano-Pidgin,"Pidgin, Duvle based pidgin",NA,NA,Papua,Indonesia (Papua)
NOCODE_Arafundi-Enga-Pidgin,Arafundi-Enga Pidgin,"Pidgin, Enga based pidgin",NA,NA,Papua,Papua New Guinea
cpi,Chinese Pidgin English,"Pidgin, English based pidgin",-0.53224,166.92553,Eurasia,China
lir,Kru Pidgin English,"Pidgin, English based pidgin",6.423,-10.52836,Africa,Liberia
NOCODE_American-Indian-Pidgin-English,American Indian Pidgin English,"Pidgin, English based pidgin",NA,NA,North America,United States
NOCODE_Bonin-English-Pidgin,Bonin English Pidgin,"Pidgin, English based pidgin",NA,NA,Eurasia,Japan
NOCODE_Butler-English,Butler English,"Pidgin, English based pidgin",NA,NA,Eurasia,India
NOCODE_New-South-Wales-Pidgin,New South Wales Pidgin,"Pidgin, English based pidgin",NA,NA,Australia,Australia 
NOCODE_Papuan-Pidgin-English,Papuan Pidgin English,"Pidgin, English based pidgin",NA,NA,Papua,Papua New Guinea
NOCODE_Queensland-Kanaka-English,Queensland Kanaka English,"Pidgin, English based pidgin",NA,NA,Australia,Australia
NOCODE_Samoan-Plantation-Pidgin,Samoan Plantation Pidgin,"Pidgin, English based pidgin",NA,NA,Papua,Samoa
NOCODE_Solombala-English,Solombala English,"Pidgin, English based pidgin",NA,NA,Eurasia,Russia 
NOCODE_South-Australian-Pidgin-English,South Australian Pidgin English,"Pidgin, English based pidgin",NA,NA,Australia,Australia
NOCODE_Pidgin-Herschel-Eskimo,Herschel Island Eskimo Trade Jargon,"Pidgin, Eskimo based pidgin",70.11,-152.01,North America,United States
NOCODE_West-Greenlandic-Eskimo-Pidgin,West Greenlandic Eskimo Pidgin,"Pidgin, Eskimo based pidgin",NA,NA,Eurasia,"Denmark, Greenland"
NOCODE_Ewondo-Populaire,Ewondo Populaire,"Pidgin, Ewondo based",NA,NA,Africa,Cameroon
NOCODE_Pidgin-Fijian,Pidgin Fijian,"Pidgin, Fijian based",NA,NA,Papua,Fiji
NOCODE_Bauxite,Bauxite Pidgin,"Pidgin, French based pidgin",NA,NA,Africa,Guinea
NOCODE_Belle-Isle-Pidgin,Belle-Isle Pidgin,"Pidgin, French based pidgin",NA,NA,North America,Canada 
NOCODE_Burundi-Pidgin-French,Burundi Pidgin French,"Pidgin, French based pidgin",NA,NA,Africa,Burundi
NOCODE_Francais-Tirailleur,Francais Tirailleur,"Pidgin, French based pidgin",NA,NA,Africa,Senegal
NOCODE_New-Caledonian-Pidgin-French,New Caledonian Pidgin French,"Pidgin, French based pidgin",NA,NA,Papua,New Caledonia
tas,Tay Boi,"Pidgin, French based pidgin",13.8962,108.25717,Eurasia,Viet Nam
NOCODE_Broken-Slavey,Broken Slavey,"Pidgin, French based pidgin, Slavey-French based pidgin",NA,NA,North America,Canada 
NOCODE_Jargon-Loucheux,Jargon Loucheux,"Pidgin, French based pidgin, Slavey-French based pidgin",NA,NA,North America,Canada
NOCODE_Ndyuka-Wayana-Pidgin,Joeka-Oajana Pidgin,"Pidgin, Galibi based",NA,NA,South America,Suriname
NOCODE_Pidgin-Carib,Pidgin Carib,"Pidgin, Galibi based",NA,NA,South America,Guyana
NOCODE_Kiautschou-Pidgin-German,Kiautschou Pidgin German,"Pidgin, German based",NA,NA,Eurasia,China
NOCODE_WW2-Pidgin-German,WW2 Pidgin German,"Pidgin, German based",NA,NA,Eurasia,Germany
bxo,Barikanchi,"Pidgin, Hausa based pidgin",11.98899,8.4331,Africa,Nigeria
gib,Gibanawa,"Pidgin, Hausa based pidgin",12.584,8.615,Africa,Nigeria
NOCODE_Pidgin-Hawaiian,Pidgin Hawaiian,"Pidgin, Hawaiian based",NA,NA,North America,United States
NOCODE_Pidgin-Hindustani,Pidgin Hindustani,"Pidgin, Hindustani based",NA,NA,Papua,Fiji
NOCODE_Icelandic-Basque-Pidgin,Icelandic-Basque Pidgin,"Pidgin, Icelandic based",NA,NA,Eurasia,Iceland
ihb,Iha Based Pidgin,"Pidgin, Iha based pidgin",-2.935,132.294,Papua,Indonesia (Papua)
NOCODE_Yokohama-Pidgin,Yokohama Pidgin,"Pidgin, Japanese based",NA,NA,Eurasia,Japan
NOCODE_Pidgin-Kaurna,Pidgin Kaurna,"Pidgin, Kaurna based",NA,NA,Australia,Australia
bpl,Broome Pearling Lugger Pidgin,"Pidgin, Malay based pidgin",-17.92695,122.23344,Australia,Australia
NOCODE_Kwoma-Manambu-Pidgin,Kwoma-Manambu Pidgin,"Pidgin, Manambu based pidgin",NA,NA,Papua,Papua New Guinea
NOCODE_Imunga-Trade,Imunga Trade Language,"Pidgin, Mekeo based",NA,NA,Papua,Papua New Guinea
NOCODE_Ioi,Ioi Trade Jargon,"Pidgin, Mekeo based",NA,NA,Papua,Papua New Guinea
NOCODE_Tolai-Nakanai-Trade,Tolai-Nakanai-Trade,"Pidgin, Minigir based",NA,NA,Papua,Papua New Guinea
hmo,Hiri Motu,"Pidgin, Motu based pidgin",-9.33333,147.08332,Papua,Papua New Guinea
NOCODE_Hiri-Motu-Trading-Eleman,Trading Eleman,"Pidgin, Motu based pidgin",NA,NA,Papua,Papua New Guinea
NOCODE_Hiri-Motu-Trading-Koriki,Trading Koriki,"Pidgin, Motu based pidgin",NA,NA,Papua,Papua New Guinea
NOCODE_Pidgin-Ngarluma,Pidgin Ngarluma,"Pidgin, Ngarluma based",NA,NA,Australia,Australia
onx,Onin Pidgin,"Pidgin, Onin based pidgin",-2.83,132.083,Papua,Indonesia (Papua)
NOCODE_Broken-Oghibbeway,Broken Oghibbeway,"Pidgin, Ottawa based",NA,NA,NA,Canada
NOCODE_Macao-Pidgin-Portuguese,Macao Pidgin Portuguese,"Pidgin, Portuguese based",NA,NA,Eurasia,China
pml,Mediterranean Lingua Franca,"Pidgin, Romance based pidgin",33.86126,10.85313,Africa,Tunisia
NOCODE_Kjachta-Pidgin,Chinese Pidgin Russian,"Pidgin, Russian based",NA,NA,Eurasia,Russia
NOCODE_Russenorsk,Russenorsk,"Pidgin, Russian based",NA,NA,Eurasia,Norway
NOCODE_Taimyr-Pidgin-Russian,Taimyr Pidgin Russian,"Pidgin, Russian based",NA,NA,Eurasia,Russia
NOCODE_Hauna,Hauna Trade Langauge,"Pidgin, Sepik Iwam based pidgin",NA,NA,Papua,Papua New Guinea
NOCODE_Panare-Trade-Spanish,Panare Trade Spanish,"Pidgin, Spanish based",NA,NA,South America,Venezuela
NOCODE_Roquetas-Pidgin-Spanish,Roquetas Pidgin Spanish,"Pidgin, Spanish based",NA,NA,Eurasia,Spain
NOCODE_KiKar,KiKAR,"Pidgin, Swahili based pidgin",NA,NA,Africa,Kenya
sta,KiSetla,"Pidgin, Swahili based pidgin",-15.60667,28.69228,Africa,Zambia
NOCODE_Borgarmalet,Borgarmalet,"Pidgin, Swedish based",NA,NA,Eurasia,Sweden
NOCODE_Maritime-Polynesian-Pidgin,Maritime Polynesian Pidgin,"Pidgin, Tahitian based",NA,NA,NA,French Polynesia
NOCODE_Horace-Holdens-Pidgin-Tobi,'Horace Holden's Pidgin Tobi',"Pidgin, Tobi based",NA,NA,Papua,Palau 
njt,Ndyuka-Trio Pidgin,"Pidgin, Trio based",2.94789,-56.01815,South America,Suriname
NOCODE_Tukang-Besi-Pidgin,Pidgin Tukang Besi,"Pidgin, Tukang Besi based",NA,NA,Papua,Indonesia (Papua)
NOCODE_Yimas-Alamblak-Pidgin,Yimas-Alamblak-Pidgin,"Pidgin, Yimas based pidgin",NA,NA,Papua,Papua New Guinea
NOCODE_Yimas-Arafundi-Pidgin,Yimas-Arafundi-Pidgin,"Pidgin, Yimas based pidgin",NA,NA,Papua,Papua New Guinea
NOCODE_Yimas-Iatmul-Pidgin,Yimas-Iatmul Pidgin,"Pidgin, Yimas based pidgin",NA,NA,Papua,Papua New Guinea
NOCODE_Yimas-Karawari-Pidgin,Yimas-Karawari Pidgin,"Pidgin, Yimas based pidgin",NA,NA,Papua,Papua New Guinea
fng,Fanagalo,"Pidgin, Zulu based pidgin",-25.384842,27.1400833333,Africa,"Democratic Republic of the Congo, Zambia, Zimbabwe, Namibia, South Africa"
pom,Southeastern Pomo,Pomoan,38.93544,-122.5985,North America,United States
peb,Eastern Pomo,"Pomoan, Russian River and Eastern",38.56467,-122.58582,North America,United States
pef,Northeastern Russian River Pomo,"Pomoan, Russian River and Eastern, Russian River",39.28938,-122.50943,North America,United States
pej,Northern Pomo,"Pomoan, Russian River and Eastern, Russian River, Northern-Central Pomoan",39.10843,-123.20894,North America,United States
poo,Central Pomo,"Pomoan, Russian River and Eastern, Russian River, Northern-Central Pomoan",38.90547,-123.66393,North America,United States
kju,Kashaya,"Pomoan, Russian River and Eastern, Russian River, Southern Pomoan-Kashaya",38.542365,-123.080292,North America,United States
peq,Southern Pomo,"Pomoan, Russian River and Eastern, Russian River, Southern Pomoan-Kashaya",38.76429,-122.54519,North America,United States 
prm,Kibiri,Porome,-7.45276,144.29554,Papua,Papua New Guinea
pue,Puelche,Puelche,-36.63757,-62.94127,South America,Argentina
